video_name,seq_num,pred_frame_num
city02,0,7
city02,0,9
city02,0,11
city02,0,13
city02,0,15
city02,0,17
city02,0,19
city02,0,21
city02,0,23
city02,0,25
city02,0,27
city02,0,29
city02,0,31
city02,0,33
city02,0,35
city02,0,37
city02,0,39
city02,0,41
city02,0,43
city02,0,45
city02,0,47
city02,0,49
city02,0,51
city02,0,53
city02,0,55
city02,0,57
city02,0,59
city02,0,61
city02,0,63
city02,0,65
city02,0,67
city02,0,69
city02,0,71
city02,0,73
city02,0,75
city02,0,77
city02,0,79
city02,0,81
city02,0,83
city02,0,85
city02,0,87
city02,0,89
city02,0,91
city02,0,93
city02,0,95
city02,0,97
city02,0,99
city02,0,101
city02,0,103
city02,0,105
city02,0,107
city02,0,109
city02,0,111
city02,0,113
city02,0,115
city02,0,117
city02,0,119
city02,0,121
city02,0,123
city02,0,125
city02,0,127
city02,0,129
city02,0,131
city02,0,133
city02,0,135
city02,0,137
city02,0,139
city02,0,141
city02,0,143
city02,0,145
city02,0,147
